Date,Ticker,Open,High,Low,Close,Volume
2019-07-02,JBEM.MI,10.532,10.552,10.532,10.552,100
2019-07-03,JBEM.MI,10.552,10.552,10.552,10.552,0
2019-07-04,JBEM.MI,10.552,10.552,10.552,10.552,0
2019-07-05,JBEM.MI,10.552,10.552,10.552,10.552,0
2019-07-08,JBEM.MI,10.552,10.552,10.552,10.552,0
2019-07-09,JBEM.MI,10.552,10.552,10.552,10.552,0
2019-07-10,JBEM.MI,10.552,10.552,10.552,10.552,0
2019-07-11,JBEM.MI,10.552,10.552,10.552,10.552,0
2019-07-12,JBEM.MI,10.552,10.552,10.552,10.552,0
2019-07-15,JBEM.MI,10.552,10.552,10.552,10.552,0
2019-07-16,JBEM.MI,10.552,10.552,10.552,10.552,0
2019-07-17,JBEM.MI,10.552,10.552,10.552,10.552,0
2019-07-18,JBEM.MI,10.552,10.552,10.552,10.552,0
2019-07-19,JBEM.MI,10.552,10.552,10.552,10.552,0
2019-07-22,JBEM.MI,10.552,10.552,10.552,10.552,0
2019-07-23,JBEM.MI,10.552,10.552,10.552,10.552,0
2019-07-24,JBEM.MI,10.656,10.656,10.632,10.632,1400
2019-07-25,JBEM.MI,10.632,10.632,10.632,10.632,0
2019-07-26,JBEM.MI,10.632,10.632,10.632,10.632,0
2019-07-29,JBEM.MI,10.632,10.632,10.632,10.632,0
2019-07-30,JBEM.MI,10.632,10.632,10.632,10.632,0
2019-07-31,JBEM.MI,10.632,10.632,10.632,10.632,0
2019-08-01,JBEM.MI,10.682,10.682,10.664,10.664,100
2019-08-02,JBEM.MI,10.664,10.664,10.664,10.664,0
2019-08-05,JBEM.MI,10.664,10.664,10.664,10.664,0
2019-08-06,JBEM.MI,10.758,10.758,10.742,10.742,25
2019-08-07,JBEM.MI,10.742,10.742,10.742,10.742,0
2019-08-08,JBEM.MI,10.742,10.742,10.742,10.742,0
2019-08-09,JBEM.MI,10.728,10.728,10.714,10.714,20011
2019-08-12,JBEM.MI,10.714,10.714,10.714,10.714,0
2019-08-13,JBEM.MI,10.778,10.778,10.758,10.758,1000
2019-08-14,JBEM.MI,10.758,10.758,10.758,10.758,0
2019-08-16,JBEM.MI,10.758,10.758,10.758,10.758,0
2019-08-19,JBEM.MI,10.758,10.758,10.758,10.758,0
2019-08-20,JBEM.MI,10.758,10.758,10.758,10.758,0
2019-08-21,JBEM.MI,10.758,10.758,10.758,10.758,0
2019-08-22,JBEM.MI,10.758,10.758,10.758,10.758,0
2019-08-23,JBEM.MI,10.758,10.758,10.758,10.758,0
2019-08-26,JBEM.MI,10.758,10.758,10.758,10.758,0
2019-08-27,JBEM.MI,10.85,10.91,10.848,10.91,760
2019-08-28,JBEM.MI,10.91,10.91,10.91,10.91,0
2019-08-29,JBEM.MI,10.91,10.91,10.91,10.91,0
2019-08-30,JBEM.MI,10.958,10.958,10.934,10.934,157041
2019-09-02,JBEM.MI,10.934,10.934,10.934,10.934,0
2019-09-03,JBEM.MI,10.934,10.934,10.934,10.934,0
2019-09-04,JBEM.MI,10.934,10.934,10.934,10.934,0
2019-09-05,JBEM.MI,10.934,10.934,10.934,10.934,0
2019-09-06,JBEM.MI,10.934,10.934,10.934,10.934,0
2019-09-09,JBEM.MI,10.934,10.934,10.934,10.934,0
2019-09-10,JBEM.MI,10.934,10.934,10.934,10.934,0
2019-09-11,JBEM.MI,10.796,10.826,10.796,10.826,16979
2019-09-12,JBEM.MI,10.826,10.826,10.826,10.826,0
