Date,Ticker,Open,High,Low,Close,Volume
2018-01-02,XLFS.MI,161.10000610351562,161.27999877929688,160.10000610351562,160.10000610351562,3728
2018-01-03,XLFS.MI,161.05999755859375,161.10000610351562,161.05999755859375,161.10000610351562,12
2018-01-04,XLFS.MI,161.52000427246094,163.17999267578125,161.44000244140625,162.5,2694
2018-01-05,XLFS.MI,163.05999755859375,163.0800018310547,162.6199951171875,162.82000732421875,1565
2018-01-08,XLFS.MI,164.0,164.0800018310547,163.60000610351562,164.0,851
2018-01-09,XLFS.MI,164.74000549316406,166.1999969482422,164.74000549316406,166.1999969482422,714
2018-01-10,XLFS.MI,165.36000061035156,166.82000732421875,164.77999877929688,166.66000366210938,21079
2018-01-11,XLFS.MI,166.97999572753906,167.3000030517578,165.67999267578125,165.67999267578125,627
2018-01-12,XLFS.MI,165.82000732421875,165.86000061035156,164.63999938964844,165.6999969482422,3281
2018-01-15,XLFS.MI,165.63999938964844,165.63999938964844,165.16000366210938,165.55999755859375,2473
2018-01-16,XLFS.MI,166.0800018310547,167.0399932861328,166.0800018310547,166.10000610351562,1463
2018-01-17,XLFS.MI,165.75999450683594,165.9600067138672,164.47999572753906,164.89999389648438,671
2018-01-18,XLFS.MI,166.74000549316406,166.74000549316406,165.4199981689453,165.86000061035156,7623
2018-01-19,XLFS.MI,165.39999389648438,166.52000427246094,165.39999389648438,166.39999389648438,1079
2018-01-22,XLFS.MI,166.83999633789062,167.16000366210938,166.16000366210938,166.6199951171875,972
2018-01-23,XLFS.MI,168.13999938964844,168.22000122070312,167.39999389648438,167.74000549316406,1693
2018-01-24,XLFS.MI,167.5800018310547,167.8800048828125,167.24000549316406,167.24000549316406,1488
2018-01-25,XLFS.MI,167.36000061035156,167.83999633789062,165.47999572753906,165.6999969482422,2951
2018-01-26,XLFS.MI,166.60000610351562,167.4199981689453,166.60000610351562,166.83999633789062,947
2018-01-29,XLFS.MI,168.22000122070312,169.0800018310547,168.22000122070312,169.05999755859375,57
2018-01-30,XLFS.MI,167.86000061035156,167.86000061035156,165.9600067138672,166.44000244140625,6650
2018-01-31,XLFS.MI,165.4199981689453,165.52000427246094,165.22000122070312,165.32000732421875,685
2018-02-01,XLFS.MI,166.60000610351562,166.60000610351562,164.8800048828125,165.3800048828125,2405
2018-02-02,XLFS.MI,164.63999938964844,166.72000122070312,164.63999938964844,166.13999938964844,5603
2018-02-05,XLFS.MI,162.13999938964844,162.44000244140625,160.13999938964844,162.22000122070312,13186
2018-02-06,XLFS.MI,154.22000122070312,158.39999389648438,151.47999572753906,154.83999633789062,23572
2018-02-07,XLFS.MI,156.94000244140625,161.52000427246094,156.94000244140625,161.5,4565
2018-02-08,XLFS.MI,160.16000366210938,160.75999450683594,157.75999450683594,157.8800048828125,10495
2018-02-09,XLFS.MI,156.3000030517578,156.32000732421875,153.05999755859375,154.02000427246094,17631
2018-02-12,XLFS.MI,157.4600067138672,158.6199951171875,157.10000610351562,157.27999877929688,7858
2018-02-13,XLFS.MI,156.17999267578125,156.74000549316406,156.0800018310547,156.74000549316406,708
2018-02-14,XLFS.MI,158.27999877929688,158.6999969482422,157.25999450683594,158.6999969482422,4841
2018-02-15,XLFS.MI,161.0,161.17999267578125,159.8000030517578,159.94000244140625,1060
2018-02-16,XLFS.MI,160.44000244140625,161.44000244140625,160.44000244140625,161.44000244140625,381
2018-02-19,XLFS.MI,162.0800018310547,162.32000732421875,161.44000244140625,161.44000244140625,3726
2018-02-20,XLFS.MI,161.44000244140625,162.94000244140625,161.44000244140625,162.75999450683594,2774
2018-02-21,XLFS.MI,161.5800018310547,164.17999267578125,161.5800018310547,164.17999267578125,72
2018-02-22,XLFS.MI,162.1199951171875,163.0,162.1199951171875,163.0,797
2018-02-23,XLFS.MI,162.39999389648438,162.39999389648438,161.67999267578125,162.22000122070312,587
2018-02-26,XLFS.MI,164.17999267578125,164.60000610351562,164.17999267578125,164.60000610351562,855
2018-02-27,XLFS.MI,165.72000122070312,167.6999969482422,165.72000122070312,167.6199951171875,3460
2018-02-28,XLFS.MI,166.33999633789062,167.16000366210938,166.33999633789062,166.39999389648438,456
2018-03-01,XLFS.MI,162.9600067138672,164.3800048828125,162.63999938964844,163.72000122070312,1521
2018-03-02,XLFS.MI,158.32000732421875,158.32000732421875,157.8800048828125,158.13999938964844,844
2018-03-05,XLFS.MI,159.16000366210938,160.8000030517578,158.55999755859375,160.8000030517578,136
2018-03-06,XLFS.MI,162.60000610351562,162.60000610351562,160.05999755859375,160.05999755859375,758
2018-03-07,XLFS.MI,158.94000244140625,160.5399932861328,158.94000244140625,160.5399932861328,214
2018-03-08,XLFS.MI,161.10000610351562,161.75999450683594,161.10000610351562,161.44000244140625,391
2018-03-09,XLFS.MI,162.77999877929688,165.32000732421875,162.77999877929688,165.32000732421875,1474
2018-03-12,XLFS.MI,167.0,167.32000732421875,166.27999877929688,166.27999877929688,81
2018-03-13,XLFS.MI,166.39999389648438,166.39999389648438,164.0399932861328,164.1199951171875,1808
2018-03-14,XLFS.MI,164.24000549316406,164.24000549316406,162.10000610351562,162.10000610351562,453
2018-03-15,XLFS.MI,162.5,162.94000244140625,162.33999633789062,162.94000244140625,133
