dt,close
2016-10-10,1.1041480051213446
2016-10-11,1.0990743664281122
2016-10-12,1.100171408974657
2016-10-13,1.0882413066753873
2016-10-14,1.104148005121345
2016-10-17,1.1013369774479602
2016-10-18,1.1085360706877885
2016-10-19,1.109427430834323
2016-10-20,1.108741857707534
2016-10-21,1.1206718553870685
2016-10-24,1.1304765031397426
2016-10-25,1.1265683283000776
2016-10-26,1.1233458312069369
2016-10-27,1.118752083240483
2016-10-28,1.1217688979336133
2016-10-31,1.1153924296740902
2016-11-01,1.0944119879151646
2016-11-02,1.0837847151821853
2016-11-03,1.0772025645226522
2016-11-04,1.0724716600829463
2016-11-07,1.0943434619884065
2016-11-08,1.0972916461350433
2016-11-09,1.098663001628092
2016-11-10,1.0957833434082136
2016-11-11,1.099691413628143
2016-11-14,1.1001714089746573
2016-11-15,1.112924240873968
2016-11-16,1.1253342339000163
2016-11-17,1.1326704836130967
2016-11-18,1.1445319553658728
2016-11-21,1.1491943338788204
2016-11-22,1.1527596698452234
2016-11-23,1.1517997837719305
2016-11-24,1.1544737595917989
2016-11-25,1.152553987445213
2016-11-28,1.1558450104651121
2016-11-29,1.154199446645295
2016-11-30,1.1509769495521542
2016-12-01,1.120671855387069
2016-12-02,1.1151182213473223
2016-12-05,1.1188892397137356
2016-12-06,1.117860723093949
2016-12-07,1.1221117368068763
2016-12-08,1.1575591002116878
2016-12-09,1.1696948849109678
2016-12-12,1.1613986445048592
2016-12-13,1.1707232969110188
2016-12-14,1.1703804580377566
2016-12-15,1.2010283910761042
2016-12-16,1.1826533992102886
2016-12-19,1.1909495349966617
2016-12-20,1.2022625900959008
2016-12-21,1.1936235108165298
2016-12-22,1.1850530620836526
2016-12-23,1.1845045408103803
2016-12-27,1.195406231109599
2016-12-28,1.195611913509609
2016-12-29,1.1794309021171476
2016-12-30,1.1657181841445443
2017-01-02,1.1828590816102986
2017-01-03,1.1853273750301567
2017-01-04,1.185533057430167
2017-01-05,1.175385570804231
2017-01-06,1.1863557870302077
2017-01-09,1.1949262357630848
2017-01-10,1.1927322552897306
2017-01-11,1.1986287282027395
2017-01-12,1.1774424994240682
2017-01-13,1.1945148709630642
2017-01-16,1.1952005487095885
2017-01-17,1.1814192001904913
2017-01-18,1.1853273750301563
2017-01-19,1.1904696442698826
2017-01-20,1.190881009069903
2017-01-23,1.1785395419706128
2017-01-24,1.1866300999767114
2017-01-25,1.2043880446424962
2017-01-26,1.2132327017021418
2017-01-27,1.214603952575455
2017-01-30,1.1993143013295282
2017-01-31,1.1838874936103494
2017-02-01,1.1947205533630745
2017-02-02,1.1971203208561743
2017-02-03,1.2069248639891126
2017-02-06,1.2128213369021215
2017-02-07,1.2231058753815742
2017-02-08,1.226191216001463
2017-02-09,1.2313334852411892
2017-02-10,1.2372299581541981
2017-02-13,1.2497771076534985
2017-02-14,1.2493657428534781
2017-02-15,1.257867665659597
2017-02-16,1.2508741502000433
2017-02-17,1.256084945366528
2017-02-20,1.2652039153726775
2017-02-21,1.2745285677788374
2017-02-22,1.2796023110918053
2017-02-23,1.2681522041390496
2017-02-24,1.2683578865390597
2017-02-27,1.2702776586856452
2017-02-28,1.2671923180657567
2017-03-01,1.2830990165117144
2017-03-02,1.2854987840048142
2017-03-03,1.2799450453453318
2017-03-06,1.2691806161391006
2017-03-07,1.2809735619651184
2017-03-08,1.2855673099315723
2017-03-09,1.2801508323650774
2017-03-10,1.2756256103253818
2017-03-13,1.2770653871254534
2017-03-14,1.276791178798685
2017-03-15,1.28241333876519
2017-03-16,1.2810420878918767
2017-03-17,1.2799450453453318
2017-03-20,1.2798079934918154
2017-03-21,1.2613643710795062
2017-03-22,1.2618442618062848
2017-03-23,1.2690434596658486
2017-03-24,1.2667808486460008
2017-03-27,1.2510798326000534
2017-03-28,1.261501527552758
2017-03-29,1.2762426575254122
2017-03-30,1.28543015345832
2017-03-31,1.2888583329514707
2017-04-03,1.2887898070247124
2017-04-04,1.2876927644781675
2017-04-05,1.2931093466643977
2017-04-06,1.2872813996781471
2017-04-07,1.28803560335143
2017-04-10,1.2929036642643879
2017-04-11,1.2732944733787754
2017-04-12,1.2778882213452294
2017-04-13,1.2793966286917946
2017-04-18,1.2723345873054825
2017-04-19,1.2769283352719363
2017-04-20,1.271648909558958
2017-04-21,1.2841274285117648
2017-04-24,1.2804935666186037
2017-04-25,1.282481969311683
2017-04-26,1.2863900395316124
2017-04-27,1.290092531971267
2017-04-28,1.2903667402980354
2017-05-02,1.3085361543835763
2017-05-03,1.3029138897973358
2017-05-04,1.3055193396904459
2017-05-05,1.3018854777972848
2017-05-08,1.31292421995002
2017-05-09,1.3248542176295541
2017-05-10,1.3285567100692088
2017-05-11,1.3210146733363828
2017-05-12,1.3256770518493306
2017-05-15,1.3247171657760377
2017-05-16,1.3200547872630901
2017-05-17,1.2942062845912068
2017-05-18,1.2905724226980457
2017-05-19,1.2927665077911354
2017-05-22,1.2936577633179345
2017-05-23,1.298251615904124
2017-05-24,1.306547751690497
2017-05-25,1.3139526319500712
2017-05-26,1.319369109516566
2017-05-29,1.319369109516566
2017-05-30,1.3239629621027555
2017-05-31,1.3150496744966162
2017-06-01,1.3175179679164741
2017-06-02,1.3213575122096455
2017-06-05,1.3343845524357245
2017-06-06,1.3319162590158664
2017-06-07,1.3321219414158765
2017-06-08,1.3368528458555822
2017-06-09,1.3406923901487533
2017-06-12,1.296331843757538
2017-06-13,1.3029824157240941
2017-06-14,1.3010626435775086
2017-06-15,1.296674578011065
2017-06-16,1.2933835549911659
2017-06-19,1.3157352476234048
2017-06-20,1.318820692863029
2017-06-21,1.31724365496997
2017-06-22,1.3208089909363727
2017-06-23,1.323345810282989
2017-06-26,1.3197119483898279
2017-06-27,1.3004455963774777
2017-06-28,1.284264584985016
2017-06-29,1.2645182376261517
2017-06-30,1.2660266449727169
2017-07-03,1.2654095977726862
2017-07-04,1.2578676656595957
2017-07-05,1.2717860660322093
2017-07-06,1.2542336991466991
2017-07-07,1.2694548244658679
2017-07-10,1.2779567472719868
2017-07-11,1.2746657242520878
2017-07-12,1.29406923273769
2017-07-13,1.3050393443439312
2017-07-14,1.302708207397325
2017-07-17,1.3073704812905373
2017-07-18,1.2968117344843164
2017-07-19,1.3125127505302636
2017-07-20,1.3017483213240324
2017-07-21,1.2989371890309123
2017-07-24,1.2983201418308816
2017-07-25,1.3014054824507704
2017-07-26,1.3025710509240733
2017-07-27,1.3073704812905373
2017-07-28,1.2815906091651477
2017-07-31,1.2732258428322807
2017-08-01,1.2759684491986427
2017-08-02,1.2720602743589777
2017-08-03,1.272265956758988
2017-08-04,1.290503896771287
2017-08-07,1.2882412857514391
2017-08-08,1.2982516159041233
2017-08-09,1.2916694652445901
2017-08-10,1.2779567472719868
2017-08-11,1.2644497116993936
2017-08-14,1.2872813996781467
2017-08-16,1.3053136572904356
2017-08-17,1.2920123041178526
2017-08-18,1.2824133387651888
2017-08-21,1.2658209625727068
2017-08-22,1.2880356033514293
2017-08-23,1.2872813996781467
2017-08-24,1.2809735619651172
2017-08-25,1.2764483399254216
2017-08-28,1.2718545919589677
2017-08-29,1.2639011904261213
2017-08-30,1.2836475377849856
2017-08-31,1.2990743455041645
2017-09-01,1.3028453638705777
2017-09-04,1.2940692327376904
2017-09-05,1.2892696977514908
2017-09-06,1.283373224838482
2017-09-07,1.2855673099315716
2017-09-08,1.2831675424384719
2017-09-11,1.2970859428110855
2017-09-12,1.302913889797336
2017-09-13,1.3072334294370216
2017-09-14,1.3088788886371032
2017-09-15,1.3010626435775088
2017-09-18,1.3083304719835664
2017-09-19,1.30730195536378
2017-09-20,1.2972917298308313
2017-09-21,1.300102757504216
2017-09-22,1.293383554991166
2017-09-25,1.2902982143712776
2017-09-26,1.2998970751042058
2017-09-27,1.3137469495500613
2017-09-28,1.3131984282767888
2017-09-29,1.3197119483898283
2017-10-02,1.3335618228356838
2017-10-03,1.3340418181821978
2017-10-04,1.3321219414158767
2017-10-05,1.3415837502952885
2017-10-06,1.3470688584082768
2017-10-09,1.354542264594609
2017-10-10,1.3456976075349634
2017-10-11,1.3447377214616707
2017-10-12,1.3525539665212651
2017-10-13,1.35817612648777
2017-10-16,1.3635927086740003
2017-10-17,1.3701062287870396
2017-10-18,1.3688035038404847
2017-10-19,1.3589303301610525
2017-10-20,1.3751799721000078
2017-10-23,1.3842303115596635
2017-10-24,1.3801850848664818
2017-10-25,1.3681864566404538
2017-10-26,1.3856015624329765
2017-10-27,1.4289338014438764
2017-10-30,1.4317449337369965
2017-10-31,1.4375042501767534
2017-11-01,1.4444976610165716
2017-11-02,1.4364072076302086
2017-11-03,1.4525882190226702
2017-11-06,1.4641068519021838
2017-11-07,1.4660952545952632
2017-11-08,1.4702776377616968
2017-11-09,1.4521768542226499
2017-11-10,1.447583106256196
2017-11-13,1.4491600395295192
2017-11-14,1.4342817530836127
2017-11-15,1.4237229016576562
2017-11-16,1.4427835712699963
2017-11-17,1.4391497093768353
2017-11-20,1.4458003859631268
2017-11-21,1.4632155963753852
2017-11-22,1.4508056033493368
2017-11-23,1.4481316275294687
2017-11-24,1.4421665240699661
2017-11-27,1.443263566616511
2017-11-28,1.4552621948425388
2017-11-29,1.4175522204178794
2017-11-30,1.4192663101644547
2017-12-01,1.3983543943322874
2017-12-04,1.4014397349521759
2017-12-05,1.4124099511781527
2017-12-06,1.407953359684951
2017-12-07,1.4202947221645055
2017-12-08,1.4319506161370068
2017-12-11,1.4322933503905333
2017-12-12,1.4463489072363989
2017-12-13,1.442920727743248
2017-12-14,1.4401782259966216
2017-12-15,1.4456633341096101
2017-12-18,1.4590332132089514
2017-12-19,1.452519693095912
2017-12-20,1.4394925482500973
2017-12-21,1.446348907236399
2017-12-22,1.442577888869986
2017-12-27,1.429550848643907
2017-12-28,1.4264655080240183
2017-12-29,1.4178950592911412
2018-01-02,1.4182378981644035
2018-01-03,1.440178225996622
2018-01-04,1.4477201581097128
2018-01-05,1.462804231575365
2018-01-08,1.4789166124213329
2018-01-09,1.483716042787797
2018-01-10,1.4665751453220426
2018-01-11,1.463832643575416
2018-01-12,1.4624613927021028
2018-01-15,1.4583475354624276
2018-01-16,1.4652038944487293
2018-01-17,1.4624613927021028
2018-01-18,1.4737743431816066
2018-01-19,1.4792594512945951
2018-01-22,1.4830304696610082
2018-01-23,1.4974287607604004
2018-01-24,1.4775453615480196
2018-01-25,1.4593760520822143
2018-01-26,1.4727459311815556
2018-01-29,1.483716042787797
2018-01-30,1.462804231575365
2018-01-31,1.460061625209003
2018-02-01,1.4641754824486783
2018-02-02,1.4381212973767847
2018-02-05,1.4250942571507057
2018-02-06,1.375728388753545
2018-02-07,1.4268083468972812
2018-02-08,1.3836132643596333
2018-02-09,1.3596160079075774
2018-02-12,1.3932121250925615
2018-02-13,1.385670192979471
2018-02-14,1.4007541618253878
2018-02-15,1.4165238084178289
2018-02-16,1.445320495236349
2018-02-19,1.4394925482500984
2018-02-20,1.456976284589115
2018-02-21,1.4658895721952543
2018-02-22,1.4562906068425905
2018-02-23,1.4638326435754165
2018-02-26,1.482344791914484
2018-02-27,1.500171367126763
2018-02-28,1.500171367126763
2018-03-01,1.4792594512945956
2018-03-02,1.4432635666165117
2018-03-05,1.4655467333219923
2018-03-06,1.4645183213219413
2018-03-07,1.4696605905616673
2018-03-08,1.4936578470137234
2018-03-09,1.5142269239726285
2018-03-12,1.5296537316918073
2018-03-13,1.5104559056062152
2018-03-14,1.5039423854931757
2018-03-15,1.5166265868459927
2018-03-16,1.5149124970994172
2018-03-19,1.474117182054869
2018-03-20,1.488515577773997
2018-03-21,1.4922864915206744
2018-03-22,1.4542337828424883
2018-03-23,1.4233801674041304
2018-03-26,1.3990400720788123
2018-03-27,1.437092885376734
2018-03-28,1.3884126947260975
2018-03-29,1.4165238084178289
2018-04-03,1.4028110904452253
2018-04-04,1.391155196472724
2018-04-05,1.4333218670103207
2018-04-06,1.4120671123048911
2018-04-09,1.4154952917980421
2018-04-10,1.4237229016576571
2018-04-11,1.421323238784293
2018-04-12,1.4432635666165112
2018-04-13,1.4377784585035227
2018-04-16,1.4353787956301585
2018-04-17,1.4700033248151936
2018-04-18,1.4645183213219406
2018-04-19,1.4521768542226503
2018-04-20,1.4381212973767847
2018-04-23,1.4545765170960145
2018-04-24,1.4374356196302602
2018-04-25,1.420294722164506
2018-04-26,1.4542337828424876
2018-04-27,1.4549193559692766
2018-04-30,1.464175482448678
2018-05-02,1.4850873982808455
2018-05-03,1.4658895721952536
2018-05-04,1.5090846547329018
2018-05-07,1.5317105556919088
2018-05-08,1.5365100906781086
2018-05-09,1.5419950941713616
2018-05-10,1.5673637061164665
2018-05-11,1.5649639386233667
2018-05-14,1.5670208672432042
2018-05-15,1.5519368983972874
2018-05-16,1.5701062078630927
2018-05-17,1.5773054057226565
2018-05-18,1.5694205301165682
2018-05-21,1.5738772262295058
2018-05-22,1.5755913159760813
2018-05-23,1.5755913159760813
2018-05-24,1.5766197279761323
2018-05-25,1.5961603929349866
2018-05-28,1.6067877702877011
2018-05-29,1.6016455010479749
2018-05-30,1.600274145554926
2018-05-31,1.6013026621747126
2018-06-01,1.6170723087671535
2018-06-04,1.6276995815001327
2018-06-05,1.642783654965785
2018-06-06,1.6331846896131215
2018-06-07,1.6198148105137804
2018-06-08,1.6229001511336691
2018-06-11,1.6218717391336182
2018-06-12,1.6263283306268201
2018-06-13,1.641755138345999
2018-06-14,1.658553196938491
2018-06-15,1.6499827482056137
2018-06-18,1.6534109276987645
2018-06-19,1.6414122994727365
2018-06-20,1.6568391071919155
2018-06-21,1.6441549058390985
2018-06-22,1.625642757500031
2018-06-25,1.5823790444158894
2018-06-26,1.5922522180953216
2018-06-27,1.6064449314144391
2018-06-28,1.5897839246754635
2018-06-29,1.595406189261704
2018-07-02,1.594103464315149
2018-07-03,1.5961603929349868
2018-07-04,1.5835447175089281
2018-07-05,1.5862186933287963
2018-07-06,1.598834368754855
2018-07-09,1.61419254592754
2018-07-10,1.6311963915397776
2018-07-11,1.6213917437871035
2018-07-12,1.6460061520589255
2018-07-13,1.6586218274849842
2018-07-16,1.6506684259521378
2018-07-17,1.6510112648254
2018-07-18,1.6683578446911644
2018-07-19,1.6714431853110532
2018-07-20,1.6620500069781352
2018-07-23,1.6536166100987746
2018-07-24,1.6763797721507694
2018-07-25,1.6798079516439204
2018-07-26,1.6765169286240214
2018-07-27,1.6619813764316416
2018-07-30,1.6115185701076715
2018-07-31,1.614535384800802
2018-08-01,1.6323619600130808
2018-08-02,1.6463488863124527
2018-08-03,1.658964666358247
2018-08-06,1.6722659149110946
2018-08-07,1.681316358990486
2018-08-08,1.6840588607371125
2018-08-09,1.6921494187432111
2018-08-10,1.6996913508563019
2018-08-13,1.702776796095926
2018-08-14,1.7092903162089654
2018-08-16,1.7006512369295945
2018-08-17,1.6856358986301716
2018-08-20,1.6844016996103748
2018-08-21,1.6828247663370512
2018-08-22,1.6779567054240934
2018-08-23,1.6828932922638093
2018-08-24,1.692217944669969
2018-08-27,1.7068905487158652
2018-08-28,1.7024339572226632
2018-08-29,1.7206718972349622
2018-08-30,1.7269111044014975
2018-08-31,1.7312991699679412
2018-09-03,1.7336304115342827
2018-09-04,1.7308878051679206
2018-09-05,1.690778167869897
2018-09-06,1.6772711322973037
2018-09-07,1.6916694233966962
2018-09-10,1.6829619228103028
2018-09-11,1.6905724854698871
2018-09-12,1.6809735201172233
2018-09-13,1.6926979400164828
2018-09-14,1.7072333875891272
2018-09-17,1.685361585683667
2018-09-18,1.6907781678698972
2018-09-19,1.6822077191370202
2018-09-20,1.6912580585966759
2018-09-21,1.6909838502699075
2018-09-24,1.6857044245569293
2018-09-25,1.6911895326699176
2018-09-26,1.702776796095925
2018-09-27,1.7156666798487523
2018-09-28,1.7227973517815582
2018-10-01,1.7406238223741013
2018-10-02,1.7419265473206564
2018-10-03,1.7478915461604236
2018-10-04,1.722454512908296
2018-10-05,1.6963318019096443
2018-10-08,1.6786423831706176
2018-10-09,1.687281357830253
2018-10-10,1.627631055573375
2018-10-11,1.5871785794020892
2018-10-12,1.6094617461075695
2018-10-15,1.6102159497808521
2018-10-16,1.6273568472466065
2018-10-17,1.6360643478330001
2018-10-18,1.620431857713811
2018-10-19,1.624682871426738
2018-10-22,1.6286594675734258
2018-10-23,1.589372559875443
2018-10-24,1.5935549430418765
2018-10-25,1.5995885724281373
2018-10-26,1.5673637061164665
2018-10-29,1.5603016647301546
2018-10-30,1.5552279214171865
2018-10-31,1.6119300395274276
2018-11-01,1.6078161822877524
2018-11-02,1.6005484585014302
2018-11-05,1.574905638229557
2018-11-06,1.5918408532953008
2018-11-07,1.6189920809137393
2018-11-08,1.628316733319899
2018-11-09,1.6167294698938912
2018-11-12,1.5688721134630312
2018-11-13,1.5873842618020988
2018-11-14,1.5564620158172473
2018-11-15,1.5618785980034775
2018-11-16,1.5622214368767398
2018-11-19,1.517106582192506
2018-11-20,1.4859101278808862
2018-11-21,1.5066163613130432
2018-11-22,1.4827561567145036
2018-11-23,1.498731485706955
2018-11-26,1.5167637433192438
2018-11-27,1.5322590769651807
2018-11-28,1.5391840664979763
2018-11-29,1.556599172290499
2018-11-30,1.5677064403699925
2018-12-03,1.601028349228208
2018-12-04,1.5904010764952288
2018-12-05,1.5573533759637814
2018-12-06,1.506616361313043
2018-12-07,1.5121699953527896
2018-12-10,1.4865958056274102
2018-12-11,1.5325333899116846
2018-12-12,1.5522796326508135
2018-12-13,1.5341103231850082
2018-12-14,1.5225230597590007
2018-12-17,1.498045912580166
2018-12-18,1.4730887700548172
2018-12-19,1.4772711532212508
2018-12-20,1.4219402859843229
2018-12-21,1.4117242734316287
2018-12-27,1.3964346221857018
2018-12-28,1.4200890397644956
2019-01-02,1.4451148128363382
2019-01-03,1.3886869030528657
2019-01-04,1.4227630155843642
2019-01-07,1.4330475540638166
2019-01-08,1.4423722064699762
2019-01-09,1.4630784399021335
2019-01-10,1.4596502604089825
2019-01-11,1.4673979795418188
2019-01-14,1.456427763315842
2019-01-15,1.4848817158808354
2019-01-16,1.4937948988672394
2019-01-17,1.4923551220671678
2019-01-18,1.5295165752185549
2019-01-21,1.517860785865789
2019-01-22,1.5125128342260525
2019-01-23,1.5007198884000348
2019-01-24,1.5235515763787877
2019-01-25,1.5386355452247045
2019-01-28,1.5173122645925168
2019-01-29,1.5097017019329324
2019-01-30,1.529379418745303
2019-01-31,1.5456289560645224
2019-02-01,1.5524167891240659
2019-02-04,1.5731230225562232
2019-02-05,1.5961603929349863
2019-02-06,1.6069934526877112
2019-02-07,1.5862186933287958
2019-02-08,1.5842989211822103
2019-02-11,1.6071991350877213
2019-02-12,1.6196091281137697
2019-02-13,1.6305107137932526
2019-02-14,1.6303735573200007
2019-02-15,1.6430578632925532
2019-02-18,1.6462118344589356
2019-02-19,1.6367500255795238
2019-02-20,1.640726726345947
2019-02-21,1.6386012717993512
2019-02-22,1.6580047802849534
2019-02-25,1.6741171611309211
2019-02-26,1.6701404603644978
2019-02-27,1.657181946065177
2019-02-28,1.6564963729383881
2019-03-01,1.6607472820315798
2019-03-04,1.6661637595980745
2019-03-05,1.6682893187644057
2019-03-06,1.657387628465187
2019-03-07,1.6544394443185502
2019-03-08,1.64470342711237
2019-03-11,1.6819334061905151
2019-03-12,1.690092490123372
2019-03-13,1.6983887305294807
2019-03-14,1.6983887305294807
2019-03-15,1.717586451995337
2019-03-18,1.7097702069357426
2019-03-19,1.7242371285816287
2019-03-20,1.7108672494822874
2019-03-21,1.741652338993887
2019-03-22,1.7300650755678795
2019-03-25,1.7147754243219526
2019-03-26,1.7286251941480728
2019-03-27,1.7154609974487418
2019-03-28,1.7278709904747904
2019-03-29,1.744874836087028
2019-04-01,1.7691463008658526
2019-04-02,1.781761976291911
2019-04-03,1.8004112811042308
2019-04-04,1.7865615112781108
2019-04-05,1.7954746942645146
2019-04-08,1.7915665194248496
2019-04-09,1.7901267426247782
2019-04-10,1.7982858265576351
2019-04-11,1.8005483329577474
2019-04-12,1.792320827717868
2019-04-15,1.8007542245972288
2019-04-16,1.8144669425698323
2019-04-17,1.8171408137699652
2019-04-18,1.8258483143563589
2019-04-23,1.8539594280480902
2019-04-24,1.8735000930069445
2019-04-25,1.8753512346070362
2019-04-26,1.8625298767809675
2019-04-29,1.8676721460206935
2019-04-30,1.8530680679015554
2019-05-02,1.8559478307411694
2019-05-03,1.8620498814344528
2019-05-06,1.8456632922617167
2019-05-07,1.8181008044629934
2019-05-08,1.8183749081700262
2019-05-09,1.7668837944657405
2019-05-10,1.7611928993330062
2019-05-13,1.7396639363008082
2019-05-14,1.7662665380262386
2019-05-15,1.7847101604385478
2019-05-16,1.8112444454766912
2019-05-17,1.8109015019836934
2019-05-20,1.7670208463192565
2019-05-21,1.7863558288781003
2019-05-22,1.7828590188384557
2019-05-23,1.7440520018672514
2019-05-24,1.7422008602671595
2019-05-27,1.7456975656870688
2019-05-28,1.7502227877267647
2019-05-29,1.7303392838946483
2019-05-30,1.7411723436473732
2019-05-31,1.728282459894546
2019-06-03,1.7057935061693197
2019-06-04,1.7129927040288837
2019-06-05,1.7368529086274231
2019-06-06,1.7411723436473732
2019-06-07,1.779705152291809
2019-06-10,1.812546961183775
2019-06-11,1.8002055987042203
2019-06-12,1.7904696861177756
2019-06-13,1.800342650557737
2019-06-14,1.793280609171425
